personID,traj
3885,"['1','2','4','5','5','0','5','3','3','6.5','1','1','0']"
3886,"['3','2','5','4','1','0','2.5','3.5','4.5','1.5','3','6.5','0']"
3887,"['5','3','3','1','1','0','2','4.5','4.5','4','2.5','3.5','0']"
3888,"['3','2','3','4','3','0','2.5','4.5','2.5','5.5','6.5','1','0']"
3889,"['3','5','5','3','1','0','2','6','4.5','1','4.5','4','0']"
3890,"['4','1','1','5','5','0','2.5','5.5','6.5','1.5','4','5.5','0']"
3891,"['3','5','2','3','2','0','3.5','4.5','2.5','5.5','3','2.5','0']"
3892,"['4','4','4','1','4','0','6','2','5.5','4.5','6.5','2.5','0']"
3893,"['1','5','1','4','3','0','5.5','4.5','3','3.5','6.5','6','0']"
3894,"['2','3','3','1','5','0','4.5','4.5','6','3','6.5','3.5','0']"
3895,"['4','3','2','1','5','0','6.5','6','2','3','6.5','6','0']"
3896,"['5','1','3','3','2','0','3','3.5','5','5.5','3','2.5','0']"
3897,"['5','2','1','1','4','0','4','5.5','5','2.5','4.5','3','0']"
3898,"['4','5','2','5','2','0','4','6.5','2','1.5','3.5','2','0']"
3899,"['3','2','1','3','3','0','6.5','5.5','3','3.5','6.5','3.5','0']"
3900,"['3','2','5','2','1','0','5','6.5','3.5','6','5','4','0']"
3901,"['1','1','1','4','4','0','2','1','3.5','2','1','5.5','0']"
3902,"['1','2','3','2','3','0','6.5','2','6','2.5','3.5','2.5','0']"
3903,"['1','2','2','2','1','0','6.5','5','1.5','6.5','5','6.5','0']"
3904,"['3','5','3','3','3','0','2.5','4.5','4.5','4','5.5','5','0']"
3905,"['3','5','5','4','5','0','6','5','2','5','1','5','0']"
3906,"['5','4','1','2','3','0','3','4.5','6','1.5','6','3','0']"
3907,"['4','5','1','5','1','0','4.5','1.5','2.5','2.5','2','4.5','0']"
3908,"['5','4','3','1','1','0','5.5','5','3.5','6','1.5','6.5','0']"
3909,"['1','5','4','3','2','0','2.5','2','1.5','3','2','5','0']"
3910,"['3','4','2','4','2','0','5','6','2','4.5','2.5','1','0']"
3911,"['3','1','1','4','5','0','1','6','2.5','4.5','6.5','2','0']"
3912,"['5','3','3','4','1','0','5','4.5','1.5','4.5','6','4.5','0']"
3913,"['4','3','3','3','5','0','6','3','5','6','3.5','5','0']"
3914,"['3','1','1','1','3','0','6.5','6','4.5','4','5.5','2','0']"
3915,"['1','2','5','4','5','0','6','5','1','5.5','6.5','2','0']"
3916,"['4','2','1','2','3','0','2','2.5','6','6.5','6.5','2.5','0']"
3917,"['4','2','3','2','2','0','2.5','2','3','6','2','1.5','0']"
3918,"['3','1','5','2','5','0','2.5','2.5','5','4.5','5','3','0']"
3919,"['4','1','3','5','5','0','2.5','5','2.5','3','2','1.5','0']"
3920,"['2','1','3','5','2','0','6','3','3.5','1.5','3.5','5','0']"
3921,"['4','3','5','2','4','0','6.5','6','5.5','1.5','1.5','6','0']"
3922,"['5','4','2','4','1','0','2.5','5','2','1','4','2','0']"
3923,"['2','2','1','5','1','0','2','3.5','2','2.5','2','3.5','0']"
3924,"['2','3','2','3','5','0','1','2.5','1.5','6.5','3','2.5','0']"
3925,"['1','4','4','5','4','0','3.5','3','1.5','3.5','6.5','2','0']"
3926,"['4','5','5','2','4','0','2','6','2','2','1.5','2','0']"
3927,"['3','4','1','3','5','0','1.5','2.5','3','6.5','4','5','0']"
3928,"['1','1','4','2','1','0','6','1','6.5','4.5','3.5','6','0']"
3929,"['4','3','1','4','1','0','3.5','4.5','6.5','6','4','5.5','0']"
3930,"['4','5','4','2','5','0','1.5','5.5','6','5.5','4','6.5','0']"
3931,"['5','3','4','4','2','0','6.5','5','5.5','3','3','6.5','0']"
3932,"['2','1','2','3','2','0','4.5','1.5','1.5','1','2.5','4','0']"
3933,"['4','1','3','2','2','0','5.5','2','1.5','6','4.5','5','0']"
3934,"['3','3','2','4','2','0','2','4','4.5','4','1','6','0']"
3935,"['3','5','2','4','5','0','1.5','5.5','2','4.5','2','1','0']"
3936,"['3','5','4','1','1','0','2.5','3','2','4.5','5.5','6','0']"
3937,"['4','1','5','1','1','0','3.5','6','1','3.5','4','2','0']"
3938,"['3','5','1','2','4','0','1','5','2','3.5','4','3.5','0']"
3939,"['2','3','5','2','1','0','4.5','2','1','1.5','3','1.5','0']"
3940,"['1','1','2','2','2','0','5.5','4','2.5','4','4.5','5','0']"
3941,"['2','1','2','1','4','0','4.5','5.5','6','2','5.5','3','0']"
3942,"['1','5','5','4','3','0','2','6','6.5','2.5','1','4','0']"
3943,"['3','3','1','2','4','0','3.5','2.5','5','1','5','4','0']"
3944,"['3','4','4','3','5','0','4','5','1','3.5','5','6','0']"
3945,"['1','3','5','4','2','0','1','1.5','1.5','5','5','6','0']"
3946,"['3','5','5','5','3','0','6.5','3.5','4.5','1.5','3.5','1.5','0']"
3947,"['4','5','5','1','1','0','6','5','1','5','5','6','0']"
3948,"['5','3','2','4','4','0','5','1','5','4.5','5','4','0']"
3949,"['2','4','2','4','1','0','1.5','4','4','4.5','5','4.5','0']"
3950,"['2','2','2','5','1','0','1.5','6','4.5','6','6','5.5','0']"
3951,"['5','2','4','2','4','0','3.5','6','6.5','2','2.5','1.5','0']"
3952,"['2','1','4','3','1','0','2','5','2.5','6.5','6','1','0']"
3953,"['1','5','1','1','1','0','3','1.5','6.5','6','5','4.5','0']"
3954,"['1','4','1','3','3','0','5','1.5','1','2.5','2','1.5','0']"
3955,"['1','4','5','1','2','0','5.5','6.5','3','6','2.5','6.5','0']"
3956,"['4','5','2','1','4','0','1.5','1','5','3.5','3','5','0']"
3957,"['1','5','2','2','4','0','6','6.5','4','4','2','5.5','0']"
3958,"['2','4','5','3','3','0','5.5','1','4.5','3','5','2.5','0']"
3959,"['3','1','5','1','4','0','5.5','3.5','2.5','3.5','6.5','4.5','0']"
3960,"['2','5','3','5','1','0','5','4.5','4','3.5','4.5','4.5','0']"
3961,"['5','5','1','5','1','0','4','2.5','4.5','4.5','4','6.5','0']"
3962,"['3','2','1','3','1','0','6.5','3','4','6.5','2','5.5','0']"
3963,"['4','5','2','2','5','0','6.5','3','1.5','1.5','2','1.5','0']"
3964,"['1','3','5','1','1','0','2','4','3','5.5','3.5','1.5','0']"
3965,"['2','5','1','3','4','0','6.5','4','5','6','1.5','3.5','0']"
3966,"['3','5','1','2','4','0','2','4.5','5','1.5','6.5','5.5','0']"
3967,"['5','1','3','2','5','0','2','4','5','5','3','4','0']"
3968,"['1','4','5','2','1','0','6.5','3.5','3','4','3.5','1','0']"
3969,"['4','5','4','2','1','0','1','6','2.5','4.5','6','6.5','0']"
3970,"['4','3','3','5','1','0','2.5','6','1.5','3','3.5','1.5','0']"
3971,"['2','5','1','5','3','0','5.5','5.5','3','3.5','3.5','1.5','0']"
3972,"['3','2','2','2','4','0','4','2.5','2.5','6.5','2','2.5','0']"
3973,"['5','4','5','3','4','0','2.5','6','2.5','6','3.5','4.5','0']"
3974,"['1','3','2','2','1','0','5','5','3.5','3.5','4','6.5','0']"
3975,"['3','2','5','5','4','0','2','1.5','2','5.5','1','2.5','0']"
3976,"['3','4','1','2','5','0','2','5','4.5','5','3','6.5','0']"
3977,"['3','3','2','3','3','0','1','5.5','6','2','3.5','1.5','0']"
3978,"['3','5','3','2','5','0','6.5','1.5','2.5','2.5','5.5','5.5','0']"
3979,"['5','4','2','5','1','0','5.5','4.5','3','5.5','6.5','2','0']"
3980,"['1','3','5','5','3','0','6.5','5.5','5','3.5','4','4.5','0']"
3981,"['2','4','5','1','4','0','3','2.5','6','1.5','6.5','1','0']"
3982,"['1','2','3','4','1','0','6.5','6','3','2','3','2','0']"
3983,"['3','1','4','2','3','0','6.5','2','3','2','3.5','2.5','0']"
3984,"['3','2','2','1','4','0','2','5','2','4','5','5.5','0']"
3985,"['5','1','2','2','4','0','4.5','3','6.5','6','6','6','0']"
3986,"['4','5','3','4','5','0','6','3.5','1','4.5','1.5','3','0']"
3987,"['3','4','4','1','3','0','1','3','1.5','5','5','5.5','0']"
3988,"['5','5','4','3','1','0','2','6.5','4.5','2','1.5','5.5','0']"
3989,"['5','3','5','1','4','0','1.5','4','6.5','5.5','2.5','1','0']"
3990,"['4','1','4','4','3','0','6.5','5','2','4.5','1','5','0']"
3991,"['2','2','1','3','2','0','4','3','3','4.5','4','1.5','0']"
3992,"['5','1','2','3','2','0','1','5.5','1.5','3','3','3.5','0']"
3993,"['5','3','5','3','2','0','1.5','2.5','1','3.5','5','4.5','0']"
3994,"['1','3','2','2','5','0','1','1','2.5','4.5','2.5','4','0']"
3995,"['3','3','5','2','4','0','5','1','2.5','3','5.5','4.5','0']"
3996,"['1','1','3','3','4','0','1','5','5.5','1.5','5.5','4','0']"
3997,"['1','3','5','1','2','0','2','6.5','5.5','2.5','3.5','6','0']"
3998,"['3','5','4','4','3','0','1.5','2','6.5','1.5','5','1','0']"
3999,"['1','3','5','3','4','0','1','3','2','2.5','1.5','2.5','0']"
4000,"['5','1','4','4','1','0','3.5','5.5','6.5','3','2','1','0']"
4001,"['3','1','4','3','4','0','1.5','5','3','6','6.5','5','0']"
4002,"['5','4','5','5','4','0','1','3.5','2.5','4','4.5','1','0']"
4003,"['3','3','3','2','3','0','2','6','5','6.5','5.5','5','0']"
4004,"['1','5','5','2','3','0','4','2','6.5','6','4','4.5','0']"
4005,"['2','5','2','4','4','0','1.5','5','2.5','6.5','6.5','4','0']"
4006,"['3','1','3','1','5','0','4','4','6','2','4.5','4.5','0']"
4007,"['2','4','4','5','1','0','5.5','4.5','1.5','6.5','2.5','2','0']"
4008,"['4','3','5','1','2','0','4.5','2','3.5','3.5','1.5','3.5','0']"
4009,"['4','1','2','2','1','0','1','4','3.5','4','5','3.5','0']"
4010,"['2','3','3','3','2','0','3.5','5.5','1.5','1.5','4','3','0']"
4011,"['1','4','4','3','4','0','6.5','5.5','3','2.5','4','5.5','0']"
4012,"['2','2','4','2','5','0','6','5.5','3.5','1.5','2.5','6','0']"
4013,"['4','5','3','2','2','0','5','6.5','2.5','4','3','1.5','0']"
4014,"['2','5','4','3','5','0','1','4.5','6.5','6.5','6','5.5','0']"
4015,"['5','4','4','3','2','0','3.5','5.5','1','4','5','4.5','0']"
4016,"['1','2','4','1','1','0','4','5','4.5','3.5','1.5','6','0']"
4017,"['4','1','5','2','5','0','5','5','1.5','4','6','1.5','0']"
4018,"['2','5','5','1','4','0','4.5','5','6.5','1','6','6.5','0']"
4019,"['5','2','2','5','3','0','5.5','4','4','6.5','6.5','4.5','0']"
4020,"['3','4','4','3','1','0','2.5','1','3.5','6','1','3','0']"
4021,"['2','4','1','3','5','0','3.5','6','1.5','6.5','2.5','4','0']"
4022,"['5','1','1','2','5','0','1.5','5','5.5','5.5','3','2.5','0']"
4023,"['4','4','3','1','3','0','3','6.5','1','5.5','3.5','5','0']"
4024,"['3','4','5','5','5','0','4.5','3.5','1.5','3','1','1.5','0']"
4025,"['4','2','4','4','5','0','6.5','5.5','3.5','6','1','4.5','0']"
4026,"['3','2','2','5','2','0','1','3.5','5','5.5','2','4','0']"
4027,"['3','4','1','3','2','0','3','6.5','6','6.5','3.5','6','0']"
4028,"['2','2','4','4','4','0','5','3.5','3','6','6','2.5','0']"
4029,"['4','3','4','5','1','0','1.5','3.5','1','5.5','2','2','0']"
4030,"['1','3','5','5','3','0','4.5','2','5','4.5','2.5','3','0']"
4031,"['3','1','3','4','4','0','5','2','5.5','2','4.5','4','0']"
4032,"['2','4','5','1','2','0','3','5.5','2.5','6.5','4','5.5','0']"
4033,"['5','5','3','4','1','0','5.5','2','6.5','1.5','5.5','4','0']"
4034,"['3','3','2','4','5','0','4.5','4.5','1','2','2','5','0']"
4035,"['2','4','3','2','2','0','2.5','1','4.5','4','5.5','4','0']"
4036,"['3','4','1','4','5','0','2','2.5','6.5','3.5','3.5','3','0']"
4037,"['4','4','1','2','4','0','4.5','5.5','4','1.5','4.5','2.5','0']"
4038,"['1','3','1','2','1','0','4','1','6.5','4','5.5','4','0']"
4039,"['5','3','2','3','2','0','1.5','6','2','4','5.5','4.5','0']"
4040,"['3','1','2','2','2','0','5','2.5','2.5','2.5','4.5','5.5','0']"
4041,"['5','5','2','5','3','0','3','5','5.5','4.5','5.5','6.5','0']"
4042,"['5','3','2','4','5','0','1.5','5.5','5.5','4','6.5','6.5','0']"
4043,"['5','4','5','1','4','0','4','4','3','5','4.5','6','0']"
4044,"['4','3','1','5','3','0','6.5','4.5','4','6.5','5.5','4.5','0']"
4045,"['4','4','2','2','5','0','1','4.5','1','6.5','5','3.5','0']"
4046,"['4','3','3','2','1','0','1.5','2','2.5','1','3.5','3','0']"
4047,"['4','2','4','4','3','0','2.5','1.5','4.5','3','1.5','6','0']"
4048,"['1','3','4','4','3','0','6','6.5','3','2','3.5','5','0']"
4049,"['5','3','1','2','2','0','3.5','5.5','1','3','4','6.5','0']"
4050,"['1','4','2','5','4','0','2','5.5','2.5','3','4.5','5.5','0']"
4051,"['1','1','1','2','3','0','2','5.5','4','5.5','2','2','0']"
4052,"['5','3','3','3','3','0','2','2','3.5','6','4.5','4','0']"
4053,"['1','4','3','4','2','0','2.5','6','5','2','2.5','3.5','0']"
4054,"['3','2','3','5','4','0','4','4.5','6','6.5','4','4','0']"
4055,"['1','5','5','5','1','0','4.5','2','5.5','1','5.5','2.5','0']"
4056,"['1','3','2','1','5','0','1','1.5','4.5','3','6','1.5','0']"
4057,"['1','3','3','3','3','0','6','2','5','6.5','6.5','4.5','0']"
4058,"['2','4','3','3','1','0','4.5','5.5','4.5','3','2','2.5','0']"
4059,"['1','2','2','1','2','0','4','4.5','3','5','2','4','0']"
4060,"['1','3','5','4','2','0','4.5','6','2','2','1.5','3','0']"
4061,"['2','3','5','1','1','0','2','1','5.5','3.5','3','5','0']"
4062,"['4','5','3','5','1','0','3.5','2','5.5','2.5','1.5','5','0']"
4063,"['2','1','1','3','4','0','2.5','5.5','1.5','6','4','5.5','0']"
4064,"['3','2','4','1','2','0','2','1.5','1','1.5','5.5','2.5','0']"
4065,"['4','4','2','4','1','0','6','1','6.5','4','5.5','5.5','0']"
4066,"['3','1','5','1','2','0','5','4','6','5','2.5','4','0']"
4067,"['5','1','1','3','1','0','3.5','2','6','4','4','2.5','0']"
4068,"['1','4','1','5','4','0','5','4','3.5','1','2','3.5','0']"
4069,"['4','4','5','3','1','0','2.5','5.5','4.5','6.5','5.5','4','0']"
4070,"['4','5','3','2','2','0','3.5','3','1','4.5','5','2','0']"
4071,"['4','4','4','4','5','0','3.5','3','4','6.5','5.5','6.5','0']"
4072,"['5','3','4','2','4','0','6.5','1.5','3.5','4.5','6','3.5','0']"
4073,"['3','3','2','1','2','0','1','3','6.5','6','5','2','0']"
4074,"['5','2','1','2','2','0','1.5','4','3.5','5.5','5','5.5','0']"
4075,"['5','2','3','2','5','0','3.5','2','5.5','5','2','3','0']"
4076,"['5','1','1','4','4','0','6','1.5','3.5','5.5','4','6.5','0']"
4077,"['5','3','2','4','2','0','4.5','4.5','5.5','5.5','5.5','3','0']"
4078,"['2','2','1','5','1','0','4.5','4.5','3','5.5','2','4','0']"
4079,"['5','2','5','2','3','0','3.5','6','1.5','4.5','2','4','0']"
4080,"['4','4','2','1','5','0','3','6','6','4.5','1','2.5','0']"
4081,"['3','1','1','5','5','0','6','5','3','6.5','5','4.5','0']"
4082,"['1','4','4','5','3','0','5.5','6.5','4.5','1.5','1.5','4','0']"
4083,"['1','2','3','5','4','0','4','1','1','5','1','3.5','0']"
4084,"['3','3','5','5','4','0','1.5','4.5','2.5','6.5','4','3.5','0']"
4085,"['3','1','2','4','1','0','2','3.5','6.5','6.5','6','2.5','0']"
4086,"['1','3','5','5','1','0','1','2','5','4','1.5','5','0']"
4087,"['4','2','4','5','2','0','3','2','4','6','2','4.5','0']"
4088,"['1','4','4','2','1','0','2.5','5','4','1','5.5','3','0']"
4089,"['1','1','4','4','3','0','5','5','5','2.5','2.5','1','0']"
4090,"['5','4','2','3','2','0','4.5','2.5','2','5','3','3.5','0']"
4091,"['4','2','4','5','3','0','2','4','3.5','5','4.5','3','0']"
4092,"['4','5','3','4','3','0','1','5.5','3','2.5','6','6','0']"
4093,"['4','5','5','5','2','0','6','1','1.5','1','4','4','0']"
4094,"['1','1','2','5','3','0','5.5','5.5','3','1','4.5','3','0']"
4095,"['5','5','5','4','2','0','2','3','4.5','5','5','5','0']"
4096,"['1','2','4','1','3','0','3','4','6','3.5','4.5','6','0']"
4097,"['5','2','5','1','5','0','3.5','3','1.5','6','5.5','3.5','0']"
4098,"['1','2','5','1','2','0','1.5','3.5','3.5','3.5','2.5','3','0']"
4099,"['4','5','1','5','4','0','2','5.5','3','3','1','2','0']"
4100,"['5','3','2','2','2','0','4.5','6.5','1','3','2.5','5','0']"
4101,"['3','1','2','3','1','0','5','2','3','3.5','1','2','0']"
4102,"['2','1','2','2','2','0','3.5','1','5','4.5','1.5','1.5','0']"
4103,"['2','3','1','5','1','0','5','6','5','6','5','4.5','0']"
4104,"['5','5','4','5','2','0','2','5','4.5','3','2','2','0']"
4105,"['2','1','5','1','2','0','5','1.5','4','5.5','6','5','0']"
4106,"['4','3','3','2','3','0','2.5','3','2','2','6','4','0']"
4107,"['1','2','3','5','5','0','6','1.5','4.5','3.5','4.5','4','0']"
4108,"['3','2','2','5','3','0','4','4.5','6','5.5','4.5','6','0']"
4109,"['5','5','2','2','3','0','2','3.5','2','6','2.5','3.5','0']"
4110,"['2','4','1','4','1','0','2.5','1','3.5','4.5','1','4','0']"
4111,"['4','1','2','1','1','0','2.5','3','6','2.5','2','1','0']"
4112,"['2','1','5','1','5','0','6','6.5','2.5','1.5','4','5.5','0']"
4113,"['5','4','3','5','4','0','5.5','4','2.5','3','4.5','1.5','0']"
4114,"['2','4','2','4','2','0','4','6','4.5','2.5','6.5','4','0']"
4115,"['3','1','3','3','2','0','4','5.5','6.5','6.5','5','4.5','0']"
4116,"['5','1','5','3','3','0','4','6','4','2.5','1.5','1','0']"
4117,"['3','5','3','1','5','0','1.5','5.5','3','3.5','6','3.5','0']"
4118,"['4','5','2','5','2','0','6.5','5.5','3.5','4.5','6','2.5','0']"
4119,"['4','3','4','3','5','0','1','5.5','5.5','2.5','3','6','0']"
4120,"['2','2','2','3','4','0','1','4','6','6.5','5.5','2.5','0']"
4121,"['3','3','5','1','4','0','3.5','5.5','3.5','1','6.5','1','0']"
4122,"['1','4','1','1','1','0','6','4','4.5','6','1','5.5','0']"
4123,"['1','3','4','4','4','0','6','6.5','6.5','6.5','3.5','2','0']"
4124,"['3','2','5','1','1','0','1.5','4','1.5','5.5','5','2.5','0']"
4125,"['5','1','3','3','4','0','4','4','2','3','5.5','4','0']"
4126,"['3','4','3','1','4','0','2','4.5','6','4','5','4','0']"
4127,"['1','3','2','1','3','0','6.5','4','1','2','1','5','0']"
4128,"['3','1','3','2','4','0','6.5','4.5','6','6.5','6.5','6.5','0']"
4129,"['2','2','5','2','1','0','1.5','3','5','4.5','4.5','6','0']"
4130,"['2','4','2','5','1','0','5','6','6','5.5','3.5','1','0']"
4131,"['5','2','5','3','3','0','1.5','2.5','4','5','2.5','4.5','0']"
4132,"['1','1','1','2','2','0','6.5','1','2','2','3.5','4','0']"
4133,"['4','4','1','1','2','0','2.5','4','3.5','3','5','2','0']"
4134,"['1','2','4','4','4','0','5.5','6.5','4','6','4.5','6.5','0']"
4135,"['5','5','4','5','3','0','4','4.5','1.5','1.5','6.5','1.5','0']"
4136,"['2','4','4','4','1','0','4.5','2.5','6.5','5.5','2','6','0']"
4137,"['5','3','1','5','2','0','4.5','1','4','6.5','3','1.5','0']"
4138,"['4','4','5','5','3','0','1','5.5','1','3','5','1.5','0']"
4139,"['4','2','3','1','4','0','4','2.5','5','2','6','5','0']"
4140,"['5','4','5','3','1','0','6.5','6','3.5','1.5','5','2','0']"
4141,"['4','2','4','3','2','0','1.5','3.5','6.5','5.5','4','5','0']"
4142,"['2','2','3','3','5','0','6','6','6','2','6.5','1','0']"
4143,"['5','5','5','5','2','0','4.5','2','6.5','6','4.5','3.5','0']"
4144,"['2','3','4','4','2','0','2.5','2','3.5','2','3.5','1','0']"
4145,"['2','1','1','5','2','0','2','2.5','1','4','4.5','4.5','0']"
4146,"['4','2','1','4','5','0','3.5','1','5','5.5','2','5.5','0']"
4147,"['3','5','4','2','5','0','4','6.5','6.5','3.5','2','6.5','0']"
4148,"['4','2','5','5','2','0','1','4','4.5','2.5','2','3.5','0']"
4149,"['4','3','2','4','3','0','3.5','1.5','6.5','5.5','2.5','1','0']"
4150,"['4','2','2','4','1','0','6','5','5.5','1','3','4','0']"
4151,"['3','3','4','5','1','0','5','1','4','3.5','2','3','0']"
4152,"['2','4','4','4','2','0','6.5','6.5','4','2','4','1','0']"
4153,"['3','3','1','1','1','0','5.5','3.5','3.5','2','3','5.5','0']"
4154,"['5','1','3','3','5','0','1','2.5','6.5','5','3','3','0']"
4155,"['5','2','1','3','2','0','2.5','5','6.5','2.5','2','4.5','0']"
4156,"['3','2','4','5','5','0','5.5','3.5','6.5','6.5','1','6','0']"
4157,"['2','2','3','5','3','0','1','2','2','6','1','6.5','0']"
4158,"['5','2','2','3','3','0','2','3','2.5','2','5','4.5','0']"
4159,"['5','5','5','5','1','0','1','3','4','4.5','3.5','2.5','0']"
4160,"['2','3','2','3','2','0','6.5','6','4','1.5','2','1','0']"
4161,"['5','2','1','2','5','0','5','5.5','3.5','2','1.5','3','0']"
4162,"['1','3','4','3','4','0','4','4','1','5','3','2.5','0']"
4163,"['3','5','2','2','1','0','2.5','4','6.5','1','4','4.5','0']"
4164,"['4','2','1','5','5','0','1.5','5','6.5','1','2.5','6.5','0']"
4165,"['2','5','1','5','5','0','4.5','4','3.5','1.5','2','5','0']"
4166,"['5','2','2','4','1','0','2.5','4','3.5','1.5','2','5.5','0']"
4167,"['5','1','1','4','4','0','6.5','1','1.5','5.5','3.5','6','0']"
4168,"['4','4','5','4','2','0','1','3','5','2','5','3','0']"
4169,"['3','5','3','5','1','0','5.5','1','6','1','2','5.5','0']"
4170,"['5','3','3','5','4','0','2','2.5','3','6.5','1','3.5','0']"
4171,"['5','4','1','5','5','0','6','3.5','3.5','4','4.5','2','0']"
4172,"['1','2','5','5','3','0','6','6.5','5','1.5','3','2.5','0']"
4173,"['1','3','3','1','5','0','4.5','5','3.5','2.5','6.5','2','0']"
4174,"['5','2','3','2','1','0','2','6','1.5','4','1.5','5','0']"
4175,"['4','2','3','3','2','0','1','4','2.5','5.5','4.5','3','0']"
4176,"['3','1','1','4','4','0','3.5','1.5','5','1','4.5','2.5','0']"
4177,"['4','3','4','5','2','0','5.5','1','1','4','6.5','1','0']"
4178,"['3','1','4','4','4','0','2','4.5','6','6','3.5','4','0']"
4179,"['2','1','3','1','4','0','1','2','2','5','3.5','5','0']"
4180,"['2','3','1','2','1','0','2','2.5','3','1.5','3.5','2','0']"
4181,"['4','2','2','1','4','0','2','5','2','2','1.5','1','0']"
4182,"['4','1','1','2','2','0','1.5','6.5','4','6.5','6.5','2.5','0']"
4183,"['2','5','1','4','5','0','6.5','4','5','5.5','6','5','0']"
4184,"['2','4','5','4','1','0','2','3.5','2.5','6.5','6.5','1','0']"
4185,"['1','2','1','1','3','0','4','1.5','2.5','6.5','3','4','0']"
4186,"['2','5','3','1','1','0','3','2.5','6.5','4.5','5.5','2.5','0']"
4187,"['5','5','2','4','4','0','5','2','6.5','5.5','1','1','0']"
4188,"['1','2','4','1','4','0','5.5','2.5','6.5','4','6','1','0']"
4189,"['3','3','3','4','2','0','2','4','4','3','4','4.5','0']"
4190,"['4','5','3','3','2','0','3','4.5','5.5','1','2','6.5','0']"
4191,"['4','2','5','2','3','0','6','6','2.5','3.5','6.5','5.5','0']"
4192,"['5','1','1','4','4','0','4','2.5','2','6.5','1.5','4','0']"
4193,"['3','2','2','2','5','0','5','6.5','3.5','2','2','4.5','0']"
4194,"['2','2','1','3','3','0','1','1.5','5','3.5','3.5','4','0']"
4195,"['5','1','1','5','5','0','3','1','5.5','6','4.5','6.5','0']"
4196,"['1','5','2','4','2','0','2.5','6.5','4','5','4.5','6.5','0']"
4197,"['3','1','1','3','2','0','6','6.5','6.5','2','5','3','0']"
4198,"['5','1','2','1','1','0','6.5','1.5','6.5','2','6.5','4.5','0']"
4199,"['3','1','4','1','5','0','6.5','6.5','5','2.5','6.5','5','0']"
4200,"['4','1','5','3','1','0','5.5','3.5','6.5','4','2.5','5.5','0']"
4201,"['3','1','2','1','3','0','4.5','5','5.5','4','1','6.5','0']"
4202,"['5','1','1','1','5','0','1.5','2.5','1','5','1','4.5','0']"
4203,"['3','5','1','4','1','0','3','1','6','4.5','5','4','0']"
4204,"['5','1','3','3','4','0','3','5','5.5','5.5','2','4.5','0']"
4205,"['4','4','1','3','5','0','1.5','2','4.5','2.5','6.5','6','0']"
4206,"['5','2','5','1','1','0','1','5','2.5','2','2','1.5','0']"
4207,"['4','5','1','3','2','0','1.5','5.5','4.5','6.5','4.5','2','0']"
4208,"['2','1','5','4','3','0','2.5','6.5','2','4.5','3.5','5.5','0']"
4209,"['3','3','3','3','5','0','1.5','6','6.5','5.5','6','1','0']"
4210,"['3','1','4','3','2','0','6','2','2.5','2.5','4','3.5','0']"
4211,"['1','1','3','4','5','0','5','1.5','2','5','6','5.5','0']"
4212,"['1','2','3','4','1','0','1','4.5','3.5','4.5','2','2.5','0']"
4213,"['4','4','4','4','3','0','1.5','4','5','5.5','3.5','6.5','0']"
4214,"['3','3','3','3','1','0','3.5','6','5','6.5','2.5','5.5','0']"
4215,"['4','2','5','2','1','0','2.5','5','4','1','6.5','6','0']"
4216,"['3','5','4','1','3','0','2.5','5.5','3','3.5','3.5','6','0']"
4217,"['5','1','3','3','2','0','2.5','2.5','6','1','4.5','1.5','0']"
4218,"['4','1','2','3','3','0','1.5','4','6','1','6','2','0']"
4219,"['1','1','2','4','5','0','4','5.5','3.5','1.5','1','3','0']"
4220,"['1','5','2','1','3','0','2','2','3','6','3.5','2.5','0']"
4221,"['4','4','5','3','2','0','5','2','1','1.5','3.5','2','0']"
4222,"['5','1','3','4','1','0','2.5','4','4','1.5','6.5','6','0']"
4223,"['1','1','5','4','3','0','1','3','5','1','5','1.5','0']"
4224,"['5','3','1','4','5','0','2.5','3','5','2','1.5','3.5','0']"
4225,"['2','2','4','4','2','0','6.5','4.5','2','2','2.5','4.5','0']"
4226,"['2','2','3','3','3','0','2.5','5.5','3','6','6.5','5.5','0']"
4227,"['3','4','2','4','3','0','5.5','6.5','6.5','4.5','2.5','4','0']"
4228,"['2','4','1','2','3','0','5','5.5','2.5','5.5','5','4','0']"
4229,"['1','4','5','3','2','0','5.5','1','5','4.5','6','2','0']"
4230,"['1','4','5','3','3','0','6','4.5','6','3','2.5','5','0']"
4231,"['2','1','4','1','1','0','2.5','3.5','1','1.5','3.5','5.5','0']"
4232,"['1','1','5','4','5','0','3.5','5','2.5','1.5','3','2','0']"
4233,"['1','4','2','3','3','0','6','5.5','3','2','2','2.5','0']"
4234,"['4','2','4','4','1','0','5.5','1.5','2','5','3.5','5','0']"
4235,"['4','2','5','1','2','0','3','4.5','3','1','5.5','3.5','0']"
4236,"['5','2','2','4','2','0','2.5','1.5','1','2','6.5','1.5','0']"
4237,"['5','4','5','5','3','0','3.5','4.5','5.5','2.5','5.5','6.5','0']"
4238,"['3','2','4','5','4','0','1','5.5','5.5','2.5','5.5','5.5','0']"
4239,"['4','4','3','2','1','0','5.5','2','6.5','4','3.5','1.5','0']"
4240,"['2','5','4','1','1','0','4','6.5','6.5','2','3','6.5','0']"
4241,"['5','4','4','4','2','0','2.5','1','1','3.5','6.5','2','0']"
4242,"['2','1','5','3','1','0','5.5','2','6.5','6.5','6.5','4.5','0']"
