personID,traj
4082,"['4','2','5','4','5','0','6','4.5','2.5','5.5','1','1.5','0']"
4083,"['3','5','3','5','4','0','3','2.5','4','5.5','6','1.5','0']"
4084,"['4','2','5','4','4','0','3','6.5','3.5','1.5','6.5','3','0']"
4085,"['4','4','2','2','2','0','2','2','5','2.5','1.5','4','0']"
4086,"['2','5','5','4','1','0','4.5','2','4.5','3','2.5','4.5','0']"
4087,"['1','3','4','2','1','0','5','2.5','1','1','1','2','0']"
4088,"['3','4','4','5','1','0','6','2.5','6','2.5','1','5.5','0']"
4089,"['1','3','1','1','4','0','6','1','5.5','1.5','6','6','0']"
4090,"['1','3','2','5','4','0','6.5','4.5','6','4.5','2','6','0']"
4091,"['1','4','3','1','5','0','3.5','6.5','6.5','2.5','3','4','0']"
4092,"['5','4','3','2','4','0','3.5','4','1','2','1.5','3','0']"
4093,"['1','1','1','2','2','0','2.5','3.5','5.5','1.5','3','2.5','0']"
4094,"['2','4','4','4','3','0','4.5','4.5','3','6.5','6.5','1.5','0']"
4095,"['5','3','5','4','1','0','4.5','6','2.5','6','4.5','4','0']"
4096,"['3','1','1','4','3','0','4.5','1.5','2.5','1','1.5','5','0']"
4097,"['1','1','1','1','1','0','1.5','2.5','6','2.5','1','2.5','0']"
4098,"['3','5','1','4','1','0','4.5','5','4','4','3.5','2.5','0']"
4099,"['5','5','4','2','5','0','5','2','6','5.5','6','2.5','0']"
4100,"['4','5','3','5','3','0','2.5','3.5','5','4','1','1','0']"
4101,"['2','3','5','5','4','0','1','5.5','2.5','6','2','6.5','0']"
4102,"['3','4','2','2','2','0','5','2.5','5','3','1.5','1','0']"
4103,"['4','5','3','4','4','0','4','1','3.5','6','3','5','0']"
4104,"['4','3','4','2','5','0','6','3.5','5','6.5','2.5','4.5','0']"
4105,"['1','5','2','4','3','0','5','3','5','1','1','2.5','0']"
4106,"['2','1','4','5','2','0','1','4.5','2.5','4.5','1.5','1.5','0']"
4107,"['4','3','2','2','2','0','6','4','6','3','5.5','5','0']"
4108,"['4','1','4','5','4','0','3','6','5','6','1.5','3','0']"
4109,"['3','5','3','4','4','0','5','3','6','3.5','5.5','3','0']"
4110,"['1','3','1','5','3','0','4.5','6','4','6.5','2','3.5','0']"
4111,"['3','4','5','4','3','0','6.5','6.5','3.5','3.5','2.5','4','0']"
4112,"['1','5','3','2','4','0','5','3','1','1.5','4','3','0']"
4113,"['1','1','3','3','3','0','4.5','5','2.5','2.5','5','2.5','0']"
4114,"['2','5','3','2','5','0','3.5','4.5','2.5','2.5','3','4.5','0']"
4115,"['3','1','4','2','4','0','6.5','5.5','5','1.5','3','2','0']"
4116,"['4','5','4','4','1','0','2','5.5','2.5','4.5','5','5.5','0']"
4117,"['3','1','1','3','2','0','1.5','2','2','5','1','6','0']"
4118,"['3','2','3','1','2','0','3.5','1','6.5','1','1.5','1','0']"
4119,"['1','1','5','2','3','0','3.5','4.5','1','4.5','6','4.5','0']"
4120,"['1','3','2','5','5','0','5','6.5','6','1','6.5','5.5','0']"
4121,"['4','1','5','2','1','0','6.5','1.5','2.5','2.5','3','6.5','0']"
4122,"['4','2','2','2','1','0','4.5','2','5.5','2.5','3','3','0']"
4123,"['4','4','1','4','3','0','3.5','4.5','5','4','4','5.5','0']"
4124,"['3','4','2','4','4','0','6','6','3.5','1.5','6','2.5','0']"
4125,"['1','2','4','1','4','0','1.5','1.5','1.5','5','3.5','4','0']"
4126,"['4','3','4','3','4','0','6.5','6.5','4.5','5.5','2.5','4.5','0']"
4127,"['5','4','5','3','5','0','1','5.5','3.5','5','3','2.5','0']"
4128,"['4','1','2','2','4','0','5.5','4.5','3.5','2','4','3','0']"
4129,"['3','5','5','2','1','0','2.5','1','4','3','6','3','0']"
4130,"['5','3','1','4','2','0','4','2','5.5','2','5','2.5','0']"
4131,"['5','1','3','4','1','0','2','6.5','4.5','4','4','6.5','0']"
4132,"['4','3','4','2','4','0','2','6.5','3.5','2.5','3','6','0']"
4133,"['4','2','1','5','1','0','4.5','3.5','2','3.5','2','4.5','0']"
4134,"['1','5','5','2','3','0','3.5','4.5','4','2','6.5','4','0']"
4135,"['3','1','5','2','4','0','6.5','5.5','1','3.5','5.5','3','0']"
4136,"['5','4','1','1','5','0','5','2.5','6','1.5','5','5.5','0']"
4137,"['2','3','2','2','4','0','5','4.5','2.5','5','1.5','6','0']"
4138,"['4','2','4','2','4','0','5.5','2.5','1.5','3','3','2.5','0']"
4139,"['3','2','5','1','3','0','2.5','3.5','1','6.5','6.5','2','0']"
4140,"['3','5','2','1','1','0','5.5','2.5','6','3','5.5','5','0']"
4141,"['4','2','2','5','2','0','2','6','1','2.5','2','4','0']"
4142,"['1','1','5','4','5','0','6','4','3','1.5','1.5','3','0']"
4143,"['1','4','1','2','1','0','3','6','1.5','5','5','3.5','0']"
4144,"['4','2','3','4','1','0','5.5','1.5','6','3','1','6.5','0']"
4145,"['4','3','1','5','4','0','2','4','6.5','3','4.5','6','0']"
4146,"['3','5','1','3','1','0','2.5','6.5','1.5','5','3.5','1','0']"
4147,"['2','3','4','3','3','0','3','4','6','2.5','4','1.5','0']"
4148,"['1','2','1','1','5','0','4','2','3.5','2','4','2','0']"
4149,"['1','2','2','5','1','0','3.5','6','5.5','6','6.5','3','0']"
4150,"['4','5','2','4','2','0','5.5','4','6','3','5','4.5','0']"
4151,"['3','4','2','5','1','0','5','5.5','1','4','3','4.5','0']"
4152,"['4','3','2','3','3','0','4.5','6','1','2','6.5','5','0']"
4153,"['5','5','4','1','3','0','5.5','6','3','5.5','4.5','2','0']"
4154,"['3','1','3','3','3','0','6.5','3','2.5','1','1','4.5','0']"
4155,"['2','5','2','4','2','0','4','6','3.5','5.5','3.5','2.5','0']"
4156,"['2','4','3','3','5','0','5.5','3.5','1','6.5','5.5','4','0']"
4157,"['5','3','2','3','4','0','5','4','6.5','4.5','6','2.5','0']"
4158,"['2','4','3','3','1','0','2','4.5','4','3','2.5','5','0']"
4159,"['3','1','3','2','1','0','2.5','6.5','6','3.5','5','5','0']"
4160,"['4','2','5','3','5','0','1.5','2','2','2','5.5','5.5','0']"
4161,"['4','2','1','3','3','0','5.5','2.5','5.5','4','1.5','5','0']"
4162,"['3','5','3','2','4','0','1','2.5','6.5','5.5','1.5','3','0']"
4163,"['2','5','5','2','3','0','6','1','1.5','2','3.5','6','0']"
4164,"['5','3','1','1','2','0','6','4.5','4','1','2','3','0']"
4165,"['2','5','5','2','2','0','5','1.5','4','1','5','2','0']"
4166,"['3','5','1','1','3','0','5.5','3.5','4.5','1.5','6.5','4','0']"
4167,"['2','4','1','4','4','0','5','4.5','3.5','1','2.5','4','0']"
4168,"['4','5','1','3','2','0','6.5','3','5','1','4.5','1','0']"
4169,"['3','2','2','2','3','0','2.5','5.5','2.5','4.5','2.5','1','0']"
4170,"['4','3','1','1','4','0','1.5','1','5.5','1','1.5','2.5','0']"
4171,"['1','3','2','2','4','0','2','4.5','5.5','1','6.5','2.5','0']"
4172,"['3','1','1','2','2','0','1','5','6.5','4.5','1.5','4','0']"
4173,"['2','3','2','3','1','0','6','2','1.5','2.5','1.5','4','0']"
4174,"['5','2','3','4','1','0','3','5.5','5','5','4.5','6','0']"
4175,"['5','2','5','2','4','0','4','2','5','2.5','4.5','2','0']"
4176,"['4','3','3','1','4','0','3','5.5','4','6.5','6','1','0']"
4177,"['2','1','2','1','2','0','6','5','3.5','3.5','4.5','2','0']"
4178,"['4','4','2','1','3','0','1','5.5','4','4.5','1.5','5.5','0']"
4179,"['4','1','1','1','5','0','6.5','5.5','6','6','1.5','5','0']"
4180,"['2','3','5','2','3','0','3','4','5.5','2','2.5','1','0']"
4181,"['1','1','3','1','5','0','2','6.5','3.5','1.5','1.5','1','0']"
4182,"['2','3','4','4','2','0','2.5','1','4','2.5','3','4.5','0']"
4183,"['2','3','5','4','1','0','2','6.5','6.5','5','4.5','2.5','0']"
4184,"['1','5','5','5','4','0','2.5','2','1.5','1','6.5','5','0']"
4185,"['2','1','3','5','3','0','3','3.5','6.5','3.5','3','3','0']"
4186,"['4','4','2','2','3','0','6','5.5','6.5','1','5.5','4','0']"
4187,"['3','5','5','4','4','0','4.5','4','6.5','4','3.5','3','0']"
4188,"['3','4','5','3','1','0','3','4.5','1.5','5','1','1.5','0']"
4189,"['4','5','1','1','2','0','3','1.5','4.5','2.5','1','5','0']"
4190,"['1','1','1','1','2','0','5.5','2.5','3','6.5','2','6','0']"
4191,"['1','5','3','5','3','0','3.5','2','4','3','1.5','1','0']"
4192,"['3','3','1','1','2','0','2','5','1.5','4','6.5','5.5','0']"
4193,"['3','4','2','4','1','0','5.5','1','6','2.5','6.5','2.5','0']"
4194,"['2','3','3','3','5','0','4.5','3.5','5.5','4','6.5','2.5','0']"
4195,"['1','3','1','3','2','0','1.5','1','4.5','3','4.5','2.5','0']"
4196,"['3','3','4','5','4','0','3.5','5','3.5','4','1','3.5','0']"
4197,"['5','4','3','1','4','0','4','2','1.5','4','6.5','4','0']"
4198,"['3','5','2','1','5','0','1','6.5','4','3.5','5','4.5','0']"
4199,"['2','1','1','1','1','0','1','1','4.5','3.5','2','6.5','0']"
4200,"['3','2','3','1','3','0','5','1','3','3','3.5','4.5','0']"
4201,"['3','3','3','5','5','0','1.5','6.5','2.5','6','1','5','0']"
4202,"['1','3','2','5','1','0','1.5','2','2.5','4.5','5','3.5','0']"
4203,"['2','5','3','2','4','0','4.5','6','6','1','1','5.5','0']"
4204,"['5','1','4','4','3','0','6.5','3.5','1','1.5','3.5','3','0']"
4205,"['4','1','3','2','2','0','4','2.5','5','2.5','3','2.5','0']"
4206,"['1','3','2','1','2','0','5','2.5','6.5','5','4.5','1.5','0']"
4207,"['2','4','5','2','4','0','6.5','1','1','4','2.5','4.5','0']"
4208,"['2','5','2','1','3','0','3','3','5.5','3','4.5','3','0']"
4209,"['2','3','4','2','4','0','2.5','1','2.5','6.5','5','2.5','0']"
4210,"['5','4','4','1','2','0','2.5','4','6.5','3','6','4.5','0']"
4211,"['5','4','1','4','5','0','2','5','6.5','1.5','5.5','4','0']"
4212,"['3','2','2','5','4','0','6.5','2.5','6','1.5','6','3.5','0']"
4213,"['3','3','4','4','5','0','4','3','1.5','5','3.5','4','0']"
4214,"['3','1','4','4','5','0','5.5','4','4','4.5','5.5','5','0']"
4215,"['2','3','4','4','2','0','4.5','1','2','5.5','6','1','0']"
4216,"['5','5','3','5','3','0','5.5','3.5','2.5','6','4','6','0']"
4217,"['4','1','3','1','5','0','4.5','5','3.5','6','5','2','0']"
4218,"['5','3','3','3','2','0','5.5','1','3.5','5.5','3.5','5','0']"
4219,"['2','2','5','2','4','0','2.5','3','5.5','5','6','1','0']"
4220,"['3','4','4','5','2','0','6','3','1','1.5','5','6.5','0']"
4221,"['2','1','3','1','1','0','2','5','3','1','1','3.5','0']"
4222,"['2','5','1','5','1','0','5','2','2','5.5','6','6.5','0']"
4223,"['5','4','4','4','1','0','4.5','4.5','5','3','4','5','0']"
4224,"['1','1','4','2','2','0','1','1','3','3','1.5','5','0']"
4225,"['1','2','5','1','2','0','5','4.5','6.5','3.5','2','6.5','0']"
4226,"['5','3','4','1','3','0','6','3.5','4','2.5','4.5','4','0']"
4227,"['3','1','4','3','4','0','1.5','4','3','2','5.5','4','0']"
4228,"['5','5','1','2','2','0','4','2.5','6','3','5','3.5','0']"
4229,"['3','3','2','1','5','0','1.5','5','4','1','3','4','0']"
4230,"['5','1','3','4','5','0','3.5','5','2','5','3','3','0']"
4231,"['1','4','2','2','4','0','2','5.5','2','1','6','3','0']"
4232,"['3','4','5','5','3','0','1','3.5','2','3.5','1.5','5.5','0']"
4233,"['5','1','5','3','1','0','1.5','4.5','5','4','4','6.5','0']"
4234,"['2','2','3','1','1','0','6','4','3.5','4','5.5','3','0']"
4235,"['1','3','3','2','3','0','4','5','1','1.5','3.5','4.5','0']"
4236,"['4','2','2','2','3','0','2','4','2.5','6','2','3.5','0']"
4237,"['5','1','2','2','3','0','6.5','4.5','1','6.5','3.5','1.5','0']"
4238,"['1','5','3','4','1','0','1.5','6.5','6.5','6.5','1.5','5','0']"
4239,"['1','5','3','5','1','0','6.5','5','3.5','1','2.5','6.5','0']"
4240,"['4','1','5','1','5','0','5.5','6','6.5','6.5','3','1.5','0']"
4241,"['4','5','2','2','1','0','1.5','1','2.5','5','4.5','1','0']"
4242,"['5','4','5','4','5','0','6','1.5','3','1.5','4','1.5','0']"
4243,"['2','4','4','4','1','0','2.5','5','4','5','2','4','0']"
4244,"['4','4','3','3','5','0','2.5','3.5','6.5','6.5','3','5','0']"
4245,"['1','4','4','1','5','0','6','3','1','6','4','3','0']"
4246,"['4','4','4','1','2','0','4','6.5','6.5','1.5','3.5','1','0']"
4247,"['5','2','1','5','5','0','2.5','6','1','2.5','6.5','4.5','0']"
4248,"['1','1','4','5','1','0','6.5','5.5','6.5','1','2.5','3','0']"
4249,"['5','4','1','2','2','0','4.5','6','1.5','2','5','3.5','0']"
4250,"['3','5','4','5','4','0','1','2.5','2','2.5','1.5','5','0']"
4251,"['5','1','5','5','3','0','5','2','3.5','4','6','6.5','0']"
4252,"['3','1','2','5','5','0','6','2.5','2.5','1','5.5','3','0']"
4253,"['5','4','3','3','2','0','3.5','3','6.5','4','1.5','5','0']"
4254,"['3','4','4','1','4','0','5.5','6.5','2.5','6','4','4','0']"
4255,"['4','5','1','2','2','0','4.5','6.5','6.5','2.5','6.5','2.5','0']"
4256,"['2','5','4','2','2','0','2','1.5','6.5','4.5','4','4','0']"
4257,"['2','3','3','3','3','0','3','1.5','4.5','2','6','4.5','0']"
4258,"['1','3','4','3','4','0','2.5','1.5','1.5','3.5','2','6.5','0']"
4259,"['4','5','2','3','5','0','6','3.5','3.5','2.5','5','5','0']"
4260,"['2','2','2','2','1','0','3.5','5','1.5','2.5','5','5','0']"
4261,"['1','4','5','5','5','0','3','5','4.5','2.5','2.5','6','0']"
4262,"['2','3','1','5','2','0','4.5','2','5','3.5','1','4','0']"
4263,"['4','3','3','4','1','0','6','1.5','4.5','1','5','3','0']"
4264,"['4','3','1','1','5','0','4.5','2.5','5','6.5','4.5','2.5','0']"
4265,"['4','2','5','1','1','0','2','1','1.5','4.5','3','6.5','0']"
4266,"['1','4','2','2','1','0','3','4.5','4.5','6','2','6','0']"
4267,"['4','3','1','3','2','0','4.5','3.5','6','2.5','4','1','0']"
4268,"['1','4','3','4','1','0','6.5','6.5','3','4.5','3','2.5','0']"
4269,"['2','5','2','4','4','0','3','4.5','3.5','6','1','2','0']"
4270,"['2','5','2','5','5','0','2','4.5','5.5','5','3','4.5','0']"
4271,"['4','1','4','5','1','0','2.5','4.5','2','4','1','2','0']"
4272,"['1','4','1','2','1','0','5','4','1.5','4.5','5.5','1','0']"
4273,"['3','5','2','5','5','0','5.5','6','3.5','4','5','3','0']"
4274,"['3','4','3','5','4','0','1.5','5.5','3.5','6','2','4','0']"
4275,"['5','3','1','1','3','0','2','6','5','2','3.5','2','0']"
4276,"['5','3','2','1','3','0','4','2','3','6','6','1.5','0']"
4277,"['3','3','2','5','4','0','1.5','6','4','6','5','1','0']"
4278,"['2','1','1','4','3','0','3.5','5.5','2','5','3.5','1','0']"
4279,"['4','1','3','1','5','0','5.5','2.5','1.5','6','1.5','6','0']"
4280,"['3','2','5','5','2','0','5.5','4','2','4','1','3.5','0']"
4281,"['2','4','5','5','5','0','4','1.5','1','6','5.5','1','0']"
4282,"['4','2','1','4','3','0','3.5','4.5','3','5','6.5','6.5','0']"
4283,"['2','5','5','5','2','0','2.5','5','6.5','3.5','1','5','0']"
4284,"['3','2','2','1','1','0','5','2.5','1','2.5','2.5','1','0']"
4285,"['4','4','1','2','2','0','5.5','3','1','6.5','6','5.5','0']"
4286,"['3','5','4','3','1','0','1','6.5','2.5','2.5','6.5','5','0']"
4287,"['3','3','4','2','4','0','5.5','3.5','6.5','2.5','3','3.5','0']"
4288,"['1','5','2','4','4','0','6','1','4.5','5.5','6','1','0']"
4289,"['3','3','4','5','1','0','5.5','3','2.5','3','3.5','5.5','0']"
4290,"['1','5','3','4','4','0','2','4.5','4','2.5','2.5','6.5','0']"
4291,"['3','3','1','3','5','0','3.5','2.5','3','2.5','1.5','1.5','0']"
4292,"['5','5','1','1','1','0','5.5','6.5','1','3','5','3.5','0']"
4293,"['1','4','3','5','4','0','2.5','5.5','2','1','5','4','0']"
4294,"['5','3','4','1','3','0','6','4','5','3.5','4','4.5','0']"
4295,"['5','3','2','5','4','0','2','5','4','2','5','3','0']"
4296,"['5','5','1','4','4','0','4.5','6','3.5','2','5.5','3','0']"
4297,"['1','1','1','4','4','0','6','2','2.5','4.5','5','6.5','0']"
4298,"['4','2','5','2','1','0','2.5','6.5','2.5','1','4.5','2','0']"
4299,"['5','1','1','5','3','0','2','6.5','1.5','4.5','4','1','0']"
4300,"['1','4','1','2','1','0','2.5','2','5.5','4','5','6.5','0']"
4301,"['5','3','2','1','4','0','4','4.5','4.5','3','4','3.5','0']"
4302,"['5','2','2','4','4','0','3.5','6','2','4.5','5.5','4.5','0']"
4303,"['1','1','4','3','2','0','4','2','1','1.5','1.5','3','0']"
4304,"['4','4','5','4','5','0','6','4','4','1','6','6','0']"
4305,"['3','4','1','1','1','0','6','5','4','2.5','3','6','0']"
4306,"['5','1','2','5','1','0','1.5','5.5','5.5','4','4.5','2','0']"
4307,"['2','5','4','1','4','0','4.5','5.5','6','6.5','3.5','1.5','0']"
4308,"['1','4','5','3','2','0','4','3.5','2','3.5','4','3','0']"
4309,"['1','2','2','5','4','0','5.5','1','2','4.5','4','4.5','0']"
4310,"['3','2','5','1','4','0','2','2.5','6.5','2.5','4.5','2','0']"
4311,"['4','5','3','2','3','0','4.5','5.5','4.5','5.5','5.5','6.5','0']"
4312,"['3','4','2','5','2','0','5','3.5','1.5','1.5','1.5','2','0']"
4313,"['5','3','3','4','3','0','2','1','6.5','5.5','3.5','2.5','0']"
4314,"['1','3','5','1','2','0','2','2.5','5.5','3.5','1.5','1','0']"
4315,"['5','3','2','2','2','0','1.5','4','6.5','5.5','3','2','0']"
4316,"['1','4','1','2','5','0','1.5','5.5','2.5','5','6.5','3','0']"
4317,"['3','2','2','4','3','0','1.5','3','2','1','2.5','5.5','0']"
4318,"['2','1','2','2','5','0','2.5','3.5','2','1','6.5','4','0']"
4319,"['3','5','3','3','4','0','1.5','1','1','6.5','5','5.5','0']"
4320,"['2','4','1','3','1','0','1','2.5','1','3','1','6.5','0']"
4321,"['1','1','5','1','5','0','6','1','1','1','5','1','0']"
4322,"['3','4','2','2','1','0','1','4','4','1','4.5','2','0']"
4323,"['1','4','4','2','4','0','2','1.5','2','2','4','6','0']"
4324,"['5','1','4','3','3','0','4.5','2','4.5','3','4','2','0']"
4325,"['2','5','5','3','5','0','5','6.5','1.5','1','5.5','4','0']"
4326,"['1','3','5','1','5','0','5.5','4.5','3','6.5','4.5','1.5','0']"
4327,"['1','1','2','3','4','0','5.5','6.5','3.5','4.5','2','2','0']"
4328,"['3','2','2','3','3','0','2','2.5','3','6','3.5','2.5','0']"
4329,"['1','4','5','4','5','0','4','5','4.5','2','4.5','5.5','0']"
4330,"['2','2','5','2','1','0','3.5','3','4','5.5','3','4.5','0']"
4331,"['2','1','4','2','2','0','6.5','3','6','3','5.5','2','0']"
4332,"['1','2','1','1','3','0','3','3','4.5','6','4.5','6.5','0']"
4333,"['2','3','3','3','5','0','5.5','6.5','4','2.5','1','1.5','0']"
4334,"['2','4','2','5','1','0','4','3.5','5','2.5','1.5','5.5','0']"
4335,"['5','3','4','2','3','0','5','3.5','2.5','2.5','1.5','4.5','0']"
4336,"['3','5','4','4','5','0','4','3.5','4.5','5','4','5.5','0']"
4337,"['5','5','1','1','4','0','6.5','5.5','1','4.5','5.5','6','0']"
4338,"['3','4','2','1','3','0','6.5','4.5','4','6.5','1','6','0']"
4339,"['3','1','2','3','2','0','4','1.5','2.5','2','3.5','1','0']"
4340,"['5','1','2','4','3','0','4.5','5.5','3','5.5','2','5.5','0']"
4341,"['2','5','3','4','1','0','5.5','6','2','5','4','6.5','0']"
4342,"['3','1','5','3','1','0','4.5','2.5','3','1','1.5','4.5','0']"
4343,"['2','3','4','3','2','0','2.5','1.5','6','2','5.5','3','0']"
4344,"['3','3','2','5','4','0','1.5','2.5','5','3','5','3.5','0']"
4345,"['4','3','1','2','1','0','5.5','3','1','5.5','5','3','0']"
4346,"['5','4','4','2','4','0','4.5','4.5','1','2','4','4','0']"
4347,"['4','4','3','5','5','0','6.5','3.5','3.5','2','3.5','4','0']"
4348,"['5','5','5','1','4','0','6','3.5','3.5','1','3','1','0']"
4349,"['3','2','3','5','5','0','4','1.5','5','6','6.5','1','0']"
4350,"['5','2','5','1','1','0','6.5','3','5','3.5','4','4.5','0']"
4351,"['2','5','3','5','4','0','6','1.5','1','3.5','5.5','2','0']"
4352,"['3','1','5','4','2','0','3.5','6','5','6','3.5','3.5','0']"
4353,"['5','2','4','5','4','0','6.5','3.5','5.5','5','4.5','5.5','0']"
4354,"['5','5','4','1','2','0','4.5','6.5','3','4.5','4','4','0']"
4355,"['1','5','2','3','5','0','6.5','4','5.5','5','3.5','5.5','0']"
4356,"['1','4','4','3','5','0','1.5','5','3','6','6','1','0']"
4357,"['3','5','5','3','2','0','1.5','5','6.5','4.5','5','4.5','0']"
4358,"['3','1','2','3','3','0','1','1.5','1.5','6.5','1','3.5','0']"
4359,"['5','4','5','5','5','0','2.5','5','5','5.5','5','2','0']"
4360,"['4','2','4','2','2','0','6.5','6','6','6.5','6','6.5','0']"
4361,"['4','2','3','1','5','0','1','1','6','3','5.5','1.5','0']"
4362,"['5','4','5','2','3','0','6','6','2','2.5','4.5','4','0']"
4363,"['5','3','2','3','3','0','5','3','6.5','5.5','4','3','0']"
4364,"['3','5','3','5','1','0','2','6','6.5','4.5','3','5','0']"
4365,"['2','1','5','5','3','0','5','5.5','3','2.5','1.5','3','0']"
4366,"['2','5','4','4','2','0','6.5','2','2.5','3.5','4','1.5','0']"
4367,"['5','2','5','3','3','0','4.5','6.5','6','1.5','3.5','3','0']"
4368,"['4','2','3','1','3','0','3','4','6','2','5','1','0']"
4369,"['4','5','4','1','1','0','6.5','6.5','5','2','5.5','4','0']"
4370,"['2','5','1','2','4','0','2.5','3.5','6','3.5','6.5','4.5','0']"
4371,"['4','2','2','2','1','0','1','5.5','3','3','3','5','0']"
4372,"['3','4','3','3','5','0','1.5','3','2.5','6.5','1.5','2.5','0']"
4373,"['5','5','5','1','4','0','4','2','1','4.5','3.5','1.5','0']"
4374,"['2','3','3','3','4','0','6','4','5','2','4.5','4.5','0']"
4375,"['4','1','2','1','4','0','5','5','1.5','3','5','6.5','0']"
4376,"['2','3','3','2','1','0','6','3','1','3.5','3','5.5','0']"
4377,"['5','3','1','1','1','0','1.5','4','3.5','2.5','6','1','0']"
4378,"['3','4','2','5','4','0','2.5','5','2.5','1.5','5','6.5','0']"
4379,"['3','3','3','5','1','0','3.5','4.5','4.5','4.5','5.5','4.5','0']"
4380,"['1','5','1','3','1','0','2','4.5','4','3','4','6.5','0']"
4381,"['2','1','4','4','5','0','6','4.5','3.5','1.5','6.5','2.5','0']"
4382,"['4','3','5','1','2','0','6.5','5.5','3.5','6.5','1','5.5','0']"
4383,"['3','4','5','2','1','0','6','4.5','3','4','3.5','6','0']"
4384,"['3','5','2','5','3','0','6.5','5','3.5','1','4','3','0']"
4385,"['4','4','2','2','5','0','3.5','6.5','1.5','2.5','6.5','3.5','0']"
4386,"['3','2','1','3','4','0','4','2','2.5','6','5.5','2','0']"
4387,"['1','3','1','4','5','0','1.5','3.5','3.5','2.5','5','1','0']"
4388,"['1','3','4','5','3','0','1','4','2','3.5','4','4','0']"
4389,"['2','1','4','2','4','0','3','2.5','2.5','5.5','1','3.5','0']"
4390,"['4','2','5','2','3','0','3.5','5','6','6.5','3','1','0']"
4391,"['5','3','4','2','4','0','2','2.5','5','2.5','1.5','1','0']"
4392,"['5','2','3','4','3','0','5.5','6.5','1.5','2','1.5','1','0']"
4393,"['5','4','1','2','3','0','3.5','3.5','3.5','6.5','2.5','6','0']"
4394,"['1','4','3','3','1','0','6','1','5','1','2.5','1','0']"
4395,"['5','3','5','4','2','0','6.5','1','3','1.5','1.5','3','0']"
4396,"['1','1','4','1','3','0','4','1.5','4','2','4.5','2.5','0']"
4397,"['1','1','4','1','3','0','4.5','6','4.5','6.5','3.5','6.5','0']"
4398,"['3','5','2','5','5','0','1.5','5','3.5','3.5','3','4.5','0']"
4399,"['1','5','3','4','2','0','4.5','6.5','5','6','6.5','2.5','0']"
4400,"['5','3','4','1','2','0','4','6.5','6.5','1.5','5.5','2','0']"
4401,"['5','2','1','4','4','0','3.5','4.5','5','4.5','3.5','5','0']"
4402,"['4','5','5','2','2','0','4','3.5','6.5','6.5','3','5.5','0']"
4403,"['1','1','5','1','2','0','2.5','6','1','3.5','5','6','0']"
4404,"['5','5','3','2','3','0','3.5','3','5','5.5','4.5','6.5','0']"
4405,"['1','2','1','3','1','0','3','1','1.5','1.5','6.5','3.5','0']"
4406,"['3','5','5','1','4','0','6.5','2.5','2','6','6.5','4.5','0']"
4407,"['2','1','1','3','5','0','5.5','4','3.5','2','1.5','5.5','0']"
4408,"['4','4','5','3','4','0','6.5','3.5','2','1.5','2','2.5','0']"
4409,"['2','3','3','2','4','0','5','6','1.5','6.5','2','6.5','0']"
4410,"['3','3','2','3','5','0','2','4.5','1.5','4','6.5','3','0']"
4411,"['4','2','1','5','4','0','3','6','2','1.5','6.5','2','0']"
4412,"['1','1','2','5','3','0','1.5','2','6','5','6.5','6.5','0']"
4413,"['2','1','4','3','2','0','4.5','3','1.5','4','6','6','0']"
4414,"['2','5','4','1','3','0','2','2.5','3.5','4','2','2.5','0']"
4415,"['2','5','2','3','4','0','6','2','3','6.5','3.5','5','0']"
4416,"['4','2','2','2','4','0','1','6.5','6','5','6.5','2','0']"
4417,"['5','5','4','4','3','0','3.5','6.5','2','6.5','2','6.5','0']"
4418,"['4','4','1','4','1','0','6.5','3.5','1.5','2.5','4','6.5','0']"
4419,"['5','1','2','1','4','0','3','4.5','1','3','5.5','3','0']"
4420,"['1','2','2','5','5','0','4','2','5.5','2.5','3.5','1','0']"
4421,"['1','3','1','1','3','0','6.5','2.5','4','1.5','3.5','4.5','0']"
4422,"['3','1','5','1','5','0','1.5','1.5','1.5','3.5','5.5','4','0']"
4423,"['5','5','4','1','4','0','6.5','4','2','2','1','5','0']"
4424,"['4','4','2','5','1','0','4','5.5','4.5','4','6.5','1.5','0']"
4425,"['2','1','5','5','2','0','3.5','5','6','6.5','2','3.5','0']"
4426,"['3','2','4','1','3','0','2.5','5.5','2','4','3','6.5','0']"
4427,"['2','1','1','3','3','0','5','1.5','2','4','6','3','0']"
4428,"['2','3','3','2','5','0','3.5','3.5','3.5','3.5','4.5','5.5','0']"
4429,"['1','4','1','2','1','0','1.5','3.5','1','4','3.5','6.5','0']"
4430,"['5','5','5','2','4','0','4','1','6.5','2.5','3.5','4.5','0']"
4431,"['1','1','4','2','1','0','6.5','5.5','3.5','5','1','2.5','0']"
4432,"['5','3','5','1','2','0','1','6.5','3.5','1','3.5','5','0']"
4433,"['2','1','1','1','5','0','5.5','5.5','4','6.5','5','1.5','0']"
4434,"['3','4','1','3','3','0','5','5.5','2.5','1','2','6.5','0']"
4435,"['1','5','3','2','4','0','4.5','1','6.5','4.5','1','5','0']"
4436,"['5','3','1','2','5','0','5.5','3.5','6.5','5.5','2','5','0']"
4437,"['4','3','1','4','3','0','1','6.5','6','6.5','2','4.5','0']"
4438,"['5','1','4','3','1','0','5.5','6.5','5.5','6','6.5','2.5','0']"
4439,"['2','5','4','5','3','0','6.5','1','4','5','5.5','1.5','0']"
