personID,traj
15456,"['1','1','5','4','3','0','1','1','5','3.5','5.5','3','0']"
15457,"['2','1','5','5','3','0','4','6','6','1','2','3','0']"
15458,"['1','1','1','2','3','0','3.5','3','1.5','5.5','1.5','6.5','0']"
15459,"['2','4','1','4','3','0','5.5','1','1','4.5','4','3','0']"
15460,"['5','4','4','4','1','0','6','2','5','2','2.5','4','0']"
15461,"['4','5','4','3','4','0','5','2','5','4','6','6.5','0']"
15462,"['1','2','5','3','3','0','1','1.5','4.5','1.5','3.5','5.5','0']"
15463,"['5','4','3','5','4','0','3','4','4','4.5','1','5.5','0']"
15464,"['5','4','4','5','2','0','3','6.5','5.5','3.5','4.5','1.5','0']"
15465,"['4','1','5','3','3','0','3.5','2.5','1.5','4','5.5','3','0']"
15466,"['5','1','2','5','2','0','3.5','1.5','1','6','3.5','4.5','0']"
15467,"['1','1','5','1','3','0','4.5','6.5','6','3','3','5','0']"
15468,"['3','4','1','1','3','0','6','5','2','5.5','2','1','0']"
15469,"['2','1','3','4','4','0','6','2','5','6.5','4','2.5','0']"
15470,"['1','5','1','1','3','0','2.5','4','2.5','2.5','3','1.5','0']"
15471,"['4','5','1','2','4','0','2.5','5','2.5','2.5','6.5','4','0']"
15472,"['2','3','2','4','3','0','2.5','5','4','2.5','2','5','0']"
15473,"['2','4','3','3','2','0','5','5','2.5','6','4','1.5','0']"
15474,"['2','2','1','1','4','0','6','4','6','5.5','4.5','5.5','0']"
15475,"['3','5','3','1','4','0','6','1','5.5','6','6','4.5','0']"
15476,"['4','5','3','3','5','0','3','6.5','1.5','2','5','1','0']"
15477,"['5','2','4','3','3','0','6','4','3.5','2.5','4','4.5','0']"
15478,"['2','3','1','5','4','0','4','1','2','4.5','6.5','2','0']"
15479,"['4','2','2','1','3','0','5','5','1','5','6.5','2','0']"
15480,"['5','2','2','5','3','0','6','6.5','6','6','3.5','5.5','0']"
15481,"['2','5','2','1','1','0','5.5','6','5.5','5','1.5','4','0']"
15482,"['1','1','4','4','2','0','4.5','4.5','5.5','2','5.5','6','0']"
15483,"['2','3','2','1','1','0','6','5.5','6.5','2','3.5','5.5','0']"
15484,"['4','5','5','3','4','0','6','1','4','2','2','2.5','0']"
15485,"['5','4','2','4','5','0','5.5','4.5','6.5','1.5','5.5','4.5','0']"
15486,"['2','4','2','1','5','0','4.5','2','6','4','2','5','0']"
15487,"['1','5','4','4','2','0','1.5','6.5','4.5','4','4.5','4','0']"
15488,"['5','1','4','2','1','0','6','1','1.5','3.5','6.5','2.5','0']"
15489,"['3','3','5','3','2','0','1.5','5.5','5.5','4','3.5','4.5','0']"
15490,"['3','5','3','5','4','0','3.5','2.5','3.5','5.5','2','6.5','0']"
15491,"['1','2','2','4','1','0','6','6','1','5','3','2','0']"
15492,"['5','2','4','2','3','0','6','4','3','6','6.5','6.5','0']"
15493,"['4','1','2','3','1','0','6','4','4','3','1.5','5','0']"
15494,"['2','5','5','1','2','0','2.5','6.5','1.5','2.5','2.5','4.5','0']"
15495,"['1','4','1','5','2','0','1.5','4','1.5','2','1','6.5','0']"
15496,"['2','1','3','3','3','0','4.5','5.5','4','6','6.5','1','0']"
15497,"['3','4','1','5','3','0','5','1','2.5','3.5','6','5','0']"
15498,"['1','1','2','3','4','0','3','3.5','6.5','2.5','4','3.5','0']"
15499,"['2','2','4','5','2','0','2.5','3.5','4','4.5','2.5','3','0']"
15500,"['5','2','2','5','3','0','2','3.5','2','1','2','2.5','0']"
15501,"['3','5','3','4','1','0','5','3','2.5','3.5','2.5','4','0']"
15502,"['4','3','3','2','3','0','1.5','2','6','5.5','5.5','1.5','0']"
15503,"['3','2','4','1','5','0','1.5','6.5','6','6','5','4','0']"
15504,"['5','1','5','3','2','0','5','4','5','2.5','4','5','0']"
15505,"['3','1','2','4','5','0','3','6','5','6.5','4.5','1.5','0']"
15506,"['3','3','5','1','2','0','5','3.5','5','5.5','2.5','3.5','0']"
15507,"['4','5','1','3','1','0','1','6.5','3','6','4.5','2','0']"
15508,"['4','1','2','3','3','0','1.5','6','2.5','2','6.5','6','0']"
15509,"['2','4','1','4','5','0','5','3','2','3.5','3','2.5','0']"
15510,"['4','3','4','4','2','0','3','3','4.5','1.5','5.5','2.5','0']"
15511,"['3','2','2','4','3','0','2','1.5','3','6','1','4','0']"
15512,"['1','1','4','2','5','0','3','5','1','1','5.5','1','0']"
15513,"['2','5','2','3','5','0','1.5','6.5','3.5','5.5','2.5','5.5','0']"
15514,"['1','5','1','3','3','0','3','6.5','5','4.5','3.5','1.5','0']"
15515,"['1','3','2','2','3','0','2.5','4.5','5','3','4.5','3','0']"
15516,"['4','4','3','5','1','0','1.5','4.5','4.5','2.5','5','3','0']"
15517,"['2','2','4','4','3','0','5.5','4.5','2','5','6.5','1.5','0']"
15518,"['3','2','3','1','1','0','2','5.5','2.5','6','2','3','0']"
15519,"['3','1','2','5','3','0','2.5','4.5','5.5','5.5','2','3.5','0']"
15520,"['1','2','5','3','3','0','3','5','3.5','2.5','1.5','4.5','0']"
15521,"['2','2','3','5','2','0','2','3.5','3.5','1.5','1.5','5','0']"
15522,"['5','2','4','3','4','0','3','4','2.5','2','3','1','0']"
15523,"['1','2','2','4','4','0','2.5','5.5','4.5','6.5','2.5','6','0']"
15524,"['1','5','2','4','5','0','6.5','6.5','4','5.5','6','3','0']"
15525,"['2','4','4','3','2','0','5.5','3.5','1.5','6','1','5','0']"
15526,"['3','2','1','2','2','0','4','6.5','1.5','6','6','2.5','0']"
15527,"['4','1','3','1','3','0','6','2.5','3.5','5.5','5','2.5','0']"
15528,"['2','4','2','3','3','0','2.5','5.5','3','5.5','3','2.5','0']"
15529,"['4','2','3','3','4','0','6.5','3','6.5','4','3','2','0']"
15530,"['5','1','2','1','1','0','2','6.5','4.5','2','6.5','6.5','0']"
15531,"['4','5','2','3','5','0','4.5','1.5','5.5','6','4','5','0']"
15532,"['3','1','3','5','5','0','3','6.5','6.5','5','4','4.5','0']"
15533,"['1','2','5','3','3','0','4','4','2','6.5','2.5','2.5','0']"
15534,"['5','3','4','4','4','0','1','1.5','1','3.5','2.5','1.5','0']"
15535,"['5','2','1','5','4','0','3','2.5','6','3','5.5','5','0']"
15536,"['1','3','2','5','3','0','2.5','2','6.5','2','5.5','2','0']"
15537,"['1','2','3','3','1','0','6.5','6','3.5','1','4.5','4','0']"
15538,"['1','5','2','1','3','0','2.5','6','5.5','6.5','1.5','6','0']"
15539,"['3','2','2','5','1','0','3','3','1','3.5','4','6','0']"
15540,"['3','5','1','5','5','0','1.5','1.5','3.5','3.5','4','4.5','0']"
15541,"['3','3','4','1','4','0','6.5','6','3.5','2.5','1.5','2.5','0']"
15542,"['4','1','3','1','2','0','6.5','3','2.5','5.5','6','4','0']"
15543,"['4','2','2','3','3','0','4.5','2.5','5.5','5.5','1','2.5','0']"
15544,"['1','5','2','2','3','0','3','6','3.5','1','5','6','0']"
15545,"['4','2','1','4','4','0','6.5','6','3','1','2','2.5','0']"
15546,"['1','4','5','2','5','0','6','2','4','1','6.5','1.5','0']"
15547,"['1','2','3','5','2','0','1','2','6','5.5','3.5','6','0']"
15548,"['2','4','2','5','2','0','4.5','4','2','4.5','4','4','0']"
15549,"['1','1','2','5','4','0','3.5','4','2.5','5.5','3.5','1','0']"
15550,"['2','3','5','5','3','0','5','3','1.5','2','5','5','0']"
15551,"['1','4','2','1','5','0','3','2.5','6','4.5','6','1','0']"
15552,"['4','5','3','3','5','0','4.5','6.5','1','2','1','5','0']"
15553,"['1','3','3','3','4','0','4','3','1','3','6.5','6.5','0']"
15554,"['5','5','1','4','4','0','1','4.5','6','4','1.5','4.5','0']"
15555,"['1','1','5','2','3','0','6','2','5','3.5','2','3.5','0']"
15556,"['1','2','3','5','4','0','3.5','3.5','6','6','4','3','0']"
15557,"['4','5','2','4','3','0','2','3.5','6','3.5','3','3.5','0']"
15558,"['4','2','4','4','4','0','5','2.5','6','3.5','4','4','0']"
15559,"['3','4','3','2','3','0','6.5','6.5','2.5','4.5','2','1','0']"
15560,"['1','5','1','4','3','0','4','1','4.5','5','5.5','5.5','0']"
15561,"['2','3','1','5','2','0','4','3.5','2.5','6.5','2','1','0']"
15562,"['3','5','5','1','2','0','6.5','3.5','1.5','3.5','3.5','4.5','0']"
15563,"['5','4','5','2','5','0','4.5','5.5','1.5','1.5','5.5','6','0']"
15564,"['4','1','1','2','4','0','5','6','2.5','1.5','4.5','6.5','0']"
15565,"['3','4','4','3','5','0','6','2.5','4','5.5','1','5.5','0']"
15566,"['1','3','2','4','1','0','4','5','4','5.5','5.5','6','0']"
15567,"['1','3','4','5','5','0','3','1.5','4','1.5','2.5','4','0']"
15568,"['2','2','2','5','2','0','1.5','6.5','6','2','2.5','4.5','0']"
15569,"['4','2','1','4','3','0','1.5','4.5','3','4','2','1.5','0']"
15570,"['1','4','1','5','3','0','6','5','3.5','5.5','5','5.5','0']"
15571,"['2','3','2','2','2','0','6.5','3.5','6','5','3','5.5','0']"
15572,"['2','1','5','2','3','0','5','1.5','2.5','2','3','1','0']"
15573,"['2','3','4','3','5','0','4','3','3','4.5','3.5','1.5','0']"
15574,"['1','4','5','5','5','0','4.5','1.5','4','4.5','4.5','6.5','0']"
15575,"['5','4','2','1','1','0','5','2','1.5','2','1.5','6.5','0']"
15576,"['5','2','5','4','5','0','4.5','6.5','1.5','4','6.5','6.5','0']"
15577,"['1','1','4','5','2','0','2','4.5','3','1','3.5','2.5','0']"
15578,"['4','1','4','1','3','0','2.5','3','1.5','6.5','5.5','6.5','0']"
15579,"['2','2','1','3','5','0','3','4','6','1.5','1','4','0']"
15580,"['1','3','1','4','5','0','4','1','5.5','1','1','1.5','0']"
15581,"['4','1','5','1','3','0','1.5','3.5','3.5','2.5','2.5','6.5','0']"
15582,"['5','2','5','5','5','0','4.5','4.5','6','2.5','2','5.5','0']"
15583,"['2','3','3','5','1','0','4.5','4.5','3','5.5','4','1','0']"
15584,"['1','4','1','3','2','0','5.5','4.5','6.5','3','4.5','3','0']"
15585,"['2','3','3','3','1','0','2.5','1.5','1.5','2.5','4.5','3','0']"
15586,"['3','5','2','5','5','0','6','4.5','6','5.5','5.5','6','0']"
15587,"['2','5','1','5','1','0','1','4.5','4.5','3','1.5','3.5','0']"
15588,"['4','4','2','2','2','0','5','3.5','2','1.5','4.5','3','0']"
15589,"['1','4','2','3','4','0','4.5','5.5','5.5','4','2.5','2','0']"
15590,"['2','2','3','3','2','0','3.5','3.5','1','1','4.5','5','0']"
15591,"['4','4','2','2','2','0','5','3','5.5','5','4.5','5.5','0']"
15592,"['3','2','4','4','4','0','6.5','2.5','6.5','2.5','1.5','6','0']"
15593,"['2','2','1','1','1','0','5','6.5','1','6.5','6.5','6.5','0']"
15594,"['1','5','2','5','5','0','6','4.5','1.5','4','4','6','0']"
15595,"['1','2','5','4','1','0','5','2.5','3.5','1','4.5','4.5','0']"
15596,"['1','4','2','5','5','0','4','2.5','2','1.5','2','1.5','0']"
15597,"['4','3','4','4','4','0','6.5','5','2.5','3','3','6','0']"
15598,"['2','3','5','3','2','0','1','2','3','3','5','3.5','0']"
15599,"['3','3','5','3','4','0','1','3','1.5','1','3.5','5.5','0']"
15600,"['5','5','2','3','4','0','1','4.5','3.5','6.5','1.5','4','0']"
15601,"['5','3','2','5','4','0','5.5','4.5','5','3','2','3.5','0']"
15602,"['2','1','1','3','5','0','6.5','2.5','4','2.5','2','1.5','0']"
15603,"['2','5','4','4','4','0','3.5','5','5.5','3','4.5','5.5','0']"
15604,"['3','3','3','4','2','0','6','3.5','6','1','4','2','0']"
15605,"['5','4','4','4','3','0','2','4','6','4.5','2','4.5','0']"
15606,"['3','5','2','1','3','0','6.5','4','2','5','4','6.5','0']"
15607,"['1','5','5','5','2','0','5','2.5','1.5','5','2.5','4.5','0']"
15608,"['3','5','4','4','2','0','1','2.5','2','1','1.5','2','0']"
15609,"['1','4','3','2','4','0','6','5','6.5','1','5','3.5','0']"
15610,"['4','2','4','4','5','0','6','4.5','2','4.5','1.5','6','0']"
15611,"['3','5','3','2','3','0','6.5','6.5','1.5','1.5','6.5','5','0']"
15612,"['2','2','2','3','2','0','1.5','5.5','6','6.5','6.5','3.5','0']"
15613,"['4','2','4','2','3','0','4','5','5','1','2','3.5','0']"
15614,"['3','2','4','5','5','0','1','5','5','2.5','5.5','5','0']"
15615,"['4','4','1','5','4','0','2.5','1','5','1.5','2','6.5','0']"
15616,"['1','1','3','1','2','0','6.5','5','6','3','3','3','0']"
15617,"['1','2','1','2','2','0','5.5','1.5','2.5','2','4.5','6','0']"
15618,"['3','2','2','1','3','0','5','6','4.5','6','5.5','1','0']"
15619,"['2','5','5','1','2','0','2.5','5','6','4.5','3','3','0']"
15620,"['4','4','5','2','5','0','2.5','5','6.5','3.5','3','2.5','0']"
15621,"['1','3','2','1','5','0','2.5','2.5','5.5','2.5','3','4.5','0']"
15622,"['5','4','2','1','3','0','4','1','2.5','1.5','6','3.5','0']"
15623,"['3','4','4','3','4','0','5.5','6','4.5','1','6','6','0']"
15624,"['5','3','1','3','1','0','2','1.5','5','2.5','6','1','0']"
15625,"['4','5','1','4','5','0','4.5','3.5','4','5.5','2','6.5','0']"
15626,"['3','1','3','4','1','0','5','5.5','3','6.5','4','2.5','0']"
15627,"['4','5','5','3','2','0','2','1','3','2.5','2','5.5','0']"
15628,"['2','1','4','5','4','0','5.5','3','5.5','5','4','6','0']"
15629,"['1','1','3','2','5','0','4','3','1','2','6','3','0']"
15630,"['5','4','4','5','1','0','4','2.5','1.5','1.5','2','3','0']"
15631,"['4','3','1','4','5','0','5','2.5','2','6','5','5','0']"
15632,"['5','1','4','1','3','0','3','2','5','3.5','4.5','4.5','0']"
15633,"['1','4','2','1','3','0','1.5','4','6.5','3.5','2.5','1','0']"
15634,"['2','1','1','1','4','0','5.5','5','3.5','5','5','3.5','0']"
15635,"['1','1','3','5','2','0','3.5','5','3.5','2.5','6.5','2.5','0']"
15636,"['2','1','3','3','2','0','2','6.5','5','2','2.5','5.5','0']"
15637,"['3','1','3','5','5','0','4','1','1','5.5','4','1','0']"
15638,"['2','1','3','5','2','0','5','4','6.5','6','4.5','3','0']"
15639,"['2','1','5','2','2','0','6.5','6','4','4.5','1','4','0']"
15640,"['4','4','4','3','1','0','6','5.5','1.5','6','5','6.5','0']"
15641,"['3','4','3','2','4','0','2','1.5','2','6','1.5','5.5','0']"
15642,"['3','3','2','3','5','0','3.5','3','1.5','3','2.5','5','0']"
15643,"['2','2','5','5','5','0','4','2','4','6.5','6.5','4','0']"
15644,"['1','5','2','4','2','0','6','1','2.5','5.5','6.5','1.5','0']"
15645,"['5','1','4','4','3','0','1.5','6.5','1','4.5','4.5','3.5','0']"
15646,"['5','1','4','3','5','0','1','6','5','4','5','1.5','0']"
15647,"['3','5','5','1','3','0','5','1','6.5','6','4.5','5.5','0']"
15648,"['2','2','5','1','5','0','5.5','4.5','5.5','6','2','3','0']"
15649,"['1','4','3','5','1','0','1.5','5','4','1','5.5','4.5','0']"
15650,"['1','5','4','5','5','0','5','6.5','2.5','2.5','2.5','4','0']"
15651,"['1','1','3','4','2','0','1.5','1.5','6.5','2.5','2.5','3.5','0']"
15652,"['5','2','4','1','3','0','4.5','2.5','4.5','6','1.5','3','0']"
15653,"['3','3','1','2','1','0','3','4.5','3.5','6.5','1','2.5','0']"
15654,"['1','4','5','5','1','0','6','6','3','2.5','4','1.5','0']"
15655,"['3','5','3','4','1','0','3','4','5','5.5','4.5','6','0']"
15656,"['5','3','1','5','1','0','6','6','1','6','5.5','5','0']"
15657,"['1','4','4','4','3','0','4.5','1.5','4','5','2','2.5','0']"
15658,"['1','4','4','1','4','0','5','5.5','6','3','1.5','2','0']"
15659,"['2','1','5','2','5','0','5.5','5','1.5','3.5','2.5','2.5','0']"
15660,"['4','3','3','1','1','0','4','2','1','1','2','2','0']"
15661,"['1','2','4','5','3','0','3.5','6','5.5','6.5','6','6','0']"
15662,"['1','1','4','2','3','0','4.5','5.5','5.5','3.5','3.5','6','0']"
15663,"['4','3','4','2','2','0','2','1','6','4','1','4','0']"
15664,"['5','2','5','1','1','0','6.5','6','4.5','3.5','2','1','0']"
15665,"['5','3','4','4','2','0','2.5','3.5','4','6','4.5','5','0']"
15666,"['1','4','2','2','2','0','2.5','2.5','6.5','3','1','5.5','0']"
15667,"['5','1','2','1','3','0','4.5','5','4.5','6','4.5','6','0']"
15668,"['4','3','5','1','5','0','1.5','3.5','6.5','1.5','5.5','2.5','0']"
15669,"['1','2','2','3','4','0','1.5','6','1','1.5','4','6','0']"
15670,"['1','4','4','5','4','0','4','5','5.5','2','3','4.5','0']"
15671,"['2','5','2','5','3','0','1','3.5','5','2.5','1.5','3.5','0']"
15672,"['4','3','1','1','2','0','5','6','6.5','1','1.5','6.5','0']"
15673,"['4','1','3','2','4','0','6.5','5.5','1','2','5.5','4','0']"
15674,"['4','2','3','5','3','0','3.5','2','2','2','2.5','6.5','0']"
15675,"['5','5','2','3','2','0','1','6','5','4','4.5','3','0']"
15676,"['1','4','2','3','1','0','1','2.5','4.5','2','4','5.5','0']"
15677,"['3','3','2','3','2','0','5','2.5','4.5','6.5','2.5','2.5','0']"
15678,"['4','3','4','5','2','0','2','3','2','1','3','3.5','0']"
15679,"['2','2','4','1','3','0','1.5','2.5','1.5','2','5.5','2.5','0']"
15680,"['1','1','3','5','1','0','6.5','6','2','6.5','3','5.5','0']"
15681,"['4','3','1','4','2','0','4.5','6.5','5.5','5','2','1.5','0']"
15682,"['2','2','5','1','2','0','3.5','5','3.5','2.5','6.5','3.5','0']"
15683,"['5','3','1','2','5','0','4','1','2','2','4','5.5','0']"
15684,"['3','3','2','5','3','0','4.5','4','5.5','5','2.5','3','0']"
15685,"['1','3','2','2','1','0','1','1','2.5','3','1.5','4','0']"
15686,"['4','1','4','4','3','0','5','5.5','5.5','5','1.5','1','0']"
15687,"['3','5','5','5','1','0','5.5','3','5.5','1.5','5.5','5.5','0']"
15688,"['3','3','1','1','5','0','3','3.5','3','2.5','3','2','0']"
15689,"['5','2','5','2','3','0','4.5','2.5','5.5','2','6.5','2.5','0']"
15690,"['2','1','4','1','1','0','2.5','5.5','5.5','1.5','5','6','0']"
15691,"['3','5','1','5','4','0','5','5','3.5','4','6','4.5','0']"
15692,"['1','4','1','5','5','0','2','1.5','4.5','2.5','1.5','3.5','0']"
15693,"['5','1','2','1','4','0','5.5','1','2','1.5','4.5','6','0']"
15694,"['3','3','3','5','5','0','5.5','1','4','1','2.5','4','0']"
15695,"['2','5','5','1','1','0','2.5','1.5','6.5','5','3.5','5','0']"
15696,"['1','2','2','3','2','0','5.5','4.5','6','5.5','4','1.5','0']"
15697,"['2','3','1','5','1','0','5.5','3','4.5','3.5','6','3','0']"
15698,"['5','3','3','3','3','0','6.5','1.5','4','3.5','6','6','0']"
15699,"['1','1','2','5','3','0','3','5.5','5','4.5','1.5','5','0']"
15700,"['3','1','3','2','3','0','2.5','1.5','4','4','6','2.5','0']"
15701,"['1','5','5','2','2','0','4.5','2','6.5','3.5','3','4','0']"
15702,"['1','5','4','2','3','0','4.5','1','2.5','3.5','2.5','2.5','0']"
15703,"['1','2','3','2','1','0','1','5.5','4','6','2.5','4','0']"
15704,"['1','5','3','1','4','0','6','4.5','3','6','5.5','4','0']"
15705,"['5','3','2','2','1','0','6','5.5','5.5','5','5','4.5','0']"
15706,"['2','1','5','3','4','0','5.5','1','4.5','5','6.5','4.5','0']"
15707,"['1','3','3','5','2','0','4','5.5','3','1.5','2.5','4','0']"
15708,"['2','1','5','1','5','0','3.5','1.5','5.5','4.5','1.5','2.5','0']"
15709,"['5','1','4','4','5','0','2.5','3.5','3.5','1','5','1.5','0']"
15710,"['2','4','5','2','1','0','4.5','4','4','1','4','6.5','0']"
15711,"['1','4','2','4','5','0','4.5','5.5','2','2','5.5','4','0']"
15712,"['4','3','5','3','5','0','1.5','4','5','1','2.5','3','0']"
15713,"['4','3','5','1','1','0','3','5.5','1.5','1.5','3.5','2','0']"
15714,"['5','5','4','3','5','0','5','4.5','5.5','1.5','1.5','4','0']"
15715,"['5','1','3','5','1','0','5','6.5','3.5','4.5','2.5','1','0']"
15716,"['5','1','1','1','5','0','6.5','1.5','2','5','6.5','5.5','0']"
15717,"['2','1','5','3','4','0','5.5','4','5.5','2','6','4','0']"
15718,"['3','2','1','2','1','0','6.5','3','5.5','1','6.5','6.5','0']"
15719,"['5','5','5','3','5','0','1.5','5.5','1.5','1','1','2.5','0']"
15720,"['3','5','4','2','1','0','5.5','6.5','3','2.5','4','5','0']"
15721,"['3','3','4','1','1','0','6.5','4.5','4.5','2','3.5','1.5','0']"
15722,"['4','4','3','5','4','0','3','3','1','5.5','4','2.5','0']"
15723,"['2','2','5','1','5','0','3','6','3.5','5.5','5','6.5','0']"
15724,"['4','2','1','3','3','0','6','5.5','2','2','6.5','1.5','0']"
15725,"['5','4','2','3','1','0','4','5.5','2.5','1','3.5','3.5','0']"
15726,"['5','4','5','3','2','0','4.5','1.5','6','6.5','5.5','3.5','0']"
15727,"['1','2','2','1','2','0','5.5','6','6','1.5','3','5.5','0']"
15728,"['2','2','5','5','3','0','4.5','6.5','3.5','6.5','1.5','1.5','0']"
15729,"['3','3','5','5','2','0','4.5','6.5','3.5','3.5','4','5','0']"
15730,"['1','3','1','5','2','0','1','3.5','4.5','3','5','3','0']"
15731,"['5','1','2','4','3','0','6.5','2.5','3.5','4','6.5','1','0']"
15732,"['5','5','5','5','2','0','1','4.5','1','6','1.5','2','0']"
15733,"['5','2','1','1','2','0','5.5','2','3','4.5','6','3.5','0']"
15734,"['5','5','4','2','5','0','6','6.5','3.5','3.5','6.5','1.5','0']"
15735,"['5','2','3','2','5','0','5.5','4','1.5','1','2','6','0']"
15736,"['5','4','4','3','5','0','5','5','4','5','5.5','5','0']"
15737,"['3','4','1','2','4','0','5.5','5.5','1.5','6','1','5.5','0']"
15738,"['5','4','3','5','2','0','1','1','3.5','1','3.5','1','0']"
15739,"['1','1','1','2','5','0','3.5','2','6','1','3','2.5','0']"
15740,"['5','1','3','2','5','0','4','6.5','4','1','2','3','0']"
15741,"['2','3','4','5','4','0','3','5.5','5','1.5','2','3.5','0']"
15742,"['5','1','1','1','2','0','3','2','2','5.5','3.5','1','0']"
15743,"['3','5','2','5','4','0','3.5','3','3','6.5','1','2','0']"
15744,"['1','1','4','1','4','0','2.5','1','6','1','2','5','0']"
15745,"['4','5','4','4','1','0','4.5','2.5','3','4.5','1.5','2.5','0']"
15746,"['3','4','1','3','2','0','4.5','2','6','4','3','4','0']"
15747,"['5','5','4','3','1','0','6.5','4','5','6','6','4','0']"
15748,"['4','1','4','2','3','0','1','5.5','1','3','6.5','3','0']"
15749,"['2','1','3','3','3','0','4','6','1','2','2','6','0']"
15750,"['3','1','3','3','3','0','5.5','2','2.5','6.5','2.5','4','0']"
15751,"['2','4','5','5','1','0','1','5.5','2.5','1','4.5','4','0']"
15752,"['2','5','3','3','1','0','1','3.5','4','2.5','2.5','4.5','0']"
15753,"['1','5','3','3','4','0','1.5','1.5','1','1.5','3','5','0']"
15754,"['2','4','3','1','1','0','2.5','6','6.5','5','2','5','0']"
15755,"['5','4','3','2','1','0','5.5','1','3.5','4.5','1.5','1','0']"
15756,"['3','5','3','5','1','0','6.5','2.5','6','3.5','6.5','4','0']"
15757,"['5','3','4','2','2','0','4.5','3','1','4.5','6','1','0']"
15758,"['3','3','1','1','3','0','6','3.5','6.5','1','2.5','6.5','0']"
15759,"['2','5','4','4','4','0','6','2','5','4','5','1.5','0']"
15760,"['3','4','3','5','5','0','2.5','2.5','2','6','4.5','6.5','0']"
15761,"['3','4','5','4','5','0','4','6.5','4','4','1.5','2.5','0']"
15762,"['3','5','1','4','4','0','4.5','6','5','6','4.5','3.5','0']"
15763,"['3','2','1','1','3','0','4.5','5.5','3','1.5','3','6.5','0']"
15764,"['5','5','4','3','5','0','2','5.5','5','5.5','1','2','0']"
15765,"['3','2','1','2','5','0','5','4.5','5.5','6','6.5','6','0']"
15766,"['1','4','5','1','5','0','5.5','2.5','6','6','5.5','5','0']"
15767,"['3','1','1','1','3','0','1.5','1','6.5','4','4.5','4.5','0']"
15768,"['1','4','4','5','3','0','6.5','6','1','1.5','1.5','3','0']"
15769,"['5','1','5','4','2','0','4','6','4','2.5','5.5','3.5','0']"
15770,"['1','5','1','3','4','0','2','1.5','6','5.5','5.5','5','0']"
15771,"['4','2','5','3','5','0','2.5','6.5','2.5','5','2.5','3.5','0']"
15772,"['5','2','1','1','3','0','3','4','1','4.5','4','4.5','0']"
15773,"['5','2','1','5','1','0','5','2','6.5','4','4.5','5','0']"
15774,"['4','3','4','4','3','0','1.5','2','5.5','4','1','5','0']"
15775,"['4','2','1','1','4','0','4.5','6','6','1.5','5','2','0']"
15776,"['1','5','3','2','3','0','2.5','6.5','6','2','3','5','0']"
15777,"['2','4','5','4','3','0','6.5','2','4','5','6','6.5','0']"
15778,"['3','4','2','3','1','0','4.5','4.5','6.5','3.5','6','5','0']"
15779,"['1','2','4','5','2','0','5.5','5','1','4.5','5.5','6.5','0']"
15780,"['3','2','1','4','4','0','5','3.5','5','2','6.5','1.5','0']"
15781,"['5','3','4','5','1','0','6.5','2.5','3','2','4.5','4.5','0']"
15782,"['3','4','1','1','2','0','3.5','1','2.5','5.5','5.5','5.5','0']"
15783,"['2','3','5','5','1','0','4','2.5','6.5','3.5','2.5','1.5','0']"
15784,"['1','1','4','1','2','0','2.5','5.5','3.5','6','2.5','1.5','0']"
15785,"['2','1','5','5','5','0','5.5','3.5','4','6.5','1.5','4','0']"
15786,"['5','4','3','3','4','0','6.5','2','4.5','5.5','2.5','4.5','0']"
15787,"['3','5','1','5','2','0','2.5','4.5','3.5','6.5','2.5','4.5','0']"
15788,"['3','4','1','2','2','0','3','4.5','1.5','1.5','5','6','0']"
15789,"['4','4','2','2','4','0','3','1','2.5','5.5','1','4.5','0']"
15790,"['4','5','2','5','1','0','5.5','2','4','6.5','1.5','3.5','0']"
15791,"['2','1','3','4','5','0','6.5','1','6','2.5','5','3.5','0']"
15792,"['2','3','3','5','5','0','5.5','2.5','6.5','6.5','1.5','1.5','0']"
15793,"['4','2','3','3','2','0','1.5','1','5','2','2','5','0']"
15794,"['2','2','1','3','2','0','6.5','3.5','6.5','5','6','1','0']"
15795,"['4','4','2','2','1','0','1.5','1','3','6','4.5','4','0']"
15796,"['5','1','1','1','4','0','3','5','4.5','5.5','4.5','4','0']"
15797,"['1','2','4','4','1','0','3.5','3.5','1','3.5','3','5','0']"
15798,"['4','3','4','3','1','0','5.5','4.5','2','5','3','1','0']"
15799,"['3','2','1','2','2','0','6','1','3.5','1.5','5','2.5','0']"
15800,"['4','1','2','5','1','0','3','4','6','4.5','5','6.5','0']"
15801,"['3','1','1','4','2','0','5.5','4','5.5','2.5','5.5','1','0']"
15802,"['5','2','3','3','3','0','6.5','2.5','5','1','1','6','0']"
15803,"['3','1','4','1','5','0','6','1','4.5','4.5','4','6','0']"
15804,"['4','1','4','2','5','0','6','2','1.5','1','2.5','3.5','0']"
15805,"['5','4','2','2','5','0','4','2.5','2','6','2','4','0']"
15806,"['3','2','2','3','2','0','1.5','1','3','6.5','6','2.5','0']"
15807,"['3','4','5','5','5','0','1','1','1.5','2.5','2','1.5','0']"
15808,"['2','4','1','4','4','0','1.5','3.5','3','2.5','5.5','1.5','0']"
15809,"['2','4','3','4','1','0','5.5','2.5','3','3','1.5','3','0']"
15810,"['1','1','2','1','3','0','1.5','2.5','3','3.5','2.5','1','0']"
15811,"['4','4','1','5','3','0','2.5','2.5','6.5','1.5','3','4.5','0']"
15812,"['5','3','1','4','5','0','3','5.5','6','5.5','5.5','1.5','0']"
